# Written on  7Apr2024 at 17:13:11 
# Input file comment: Au
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)
        88  0.2510489347      0.7531468343      0.7531468343       102.6540776    
        88  0.2510489347      0.7531468343      0.7531468343       104.2630820    
        88  0.2510489347      0.7531468343      0.7531468343       108.2683580    
        88  0.2510489347      0.7531468343      0.7531468343       109.9596920    
        88  0.2510489347      0.7531468343      0.7531468343       112.9032503    
        88  0.2510489347      0.7531468343      0.7531468343       114.2735616    
        88  0.2510489347      0.7531468343      0.7531468343       116.5917409    
        88  0.2510489347      0.7531468343      0.7531468343       118.2229598    
        89   1.506293654     -0.5020978845     -0.5020978845       99.74844889    
        89   1.506293654     -0.5020978845     -0.5020978845       100.7461959    
        89   1.506293654     -0.5020978845     -0.5020978845       101.6845706    
        89   1.506293654     -0.5020978845     -0.5020978845       102.2338424    
        89   1.506293654     -0.5020978845     -0.5020978845       104.3725859    
        89   1.506293654     -0.5020978845     -0.5020978845       106.4030096    
        89   1.506293654     -0.5020978845     -0.5020978845       110.0408544    
        89   1.506293654     -0.5020978845     -0.5020978845       111.4324881    
        89   1.506293654     -0.5020978845     -0.5020978845       113.4017237    
        89   1.506293654     -0.5020978845     -0.5020978845       115.0325626    
        90   1.255244719     -0.2510489498     -0.2510489498       101.2680501    
        90   1.255244719     -0.2510489498     -0.2510489498       104.3337702    
        90   1.255244719     -0.2510489498     -0.2510489498       106.3806818    
        90   1.255244719     -0.2510489498     -0.2510489498       109.0635145    
        90   1.255244719     -0.2510489498     -0.2510489498       111.0689000    
        90   1.255244719     -0.2510489498     -0.2510489498       111.7358799    
        90   1.255244719     -0.2510489498     -0.2510489498       113.2162183    
        90   1.255244719     -0.2510489498     -0.2510489498       115.8154067    
        90   1.255244719     -0.2510489498     -0.2510489498       117.8035381    
        90   1.255244719     -0.2510489498     -0.2510489498       118.7790805    
        91   1.255244719     -0.2510489498      0.2510489498       101.4256602    
        91   1.255244719     -0.2510489498      0.2510489498       104.1303982    
        91   1.255244719     -0.2510489498      0.2510489498       106.5663257    
        91   1.255244719     -0.2510489498      0.2510489498       109.1265419    
        91   1.255244719     -0.2510489498      0.2510489498       109.5711893    
        91   1.255244719     -0.2510489498      0.2510489498       111.1056067    
        91   1.255244719     -0.2510489498      0.2510489498       112.1227463    
        91   1.255244719     -0.2510489498      0.2510489498       115.8986210    
        91   1.255244719     -0.2510489498      0.2510489498       118.2315048    
        91   1.255244719     -0.2510489498      0.2510489498       118.4687094    
        92   1.004195769     -0.1110223025E-15  0.5020978996       101.5995071    
        92   1.004195769     -0.1110223025E-15  0.5020978996       102.9526893    
        92   1.004195769     -0.1110223025E-15  0.5020978996       104.7923690    
        92   1.004195769     -0.1110223025E-15  0.5020978996       107.0121658    
        92   1.004195769     -0.1110223025E-15  0.5020978996       108.9822236    
        92   1.004195769     -0.1110223025E-15  0.5020978996       109.8100643    
        92   1.004195769     -0.1110223025E-15  0.5020978996       113.2627248    
        92   1.004195769     -0.1110223025E-15  0.5020978996       115.3077913    
        92   1.004195769     -0.1110223025E-15  0.5020978996       115.5896524    
        92   1.004195769     -0.1110223025E-15  0.5020978996       117.0315631    
        93  0.7531468343      0.2510489347      0.7531468343       99.01062754    
        93  0.7531468343      0.2510489347      0.7531468343       100.9489784    
        93  0.7531468343      0.2510489347      0.7531468343       102.7820265    
        93  0.7531468343      0.2510489347      0.7531468343       106.5258621    
        93  0.7531468343      0.2510489347      0.7531468343       108.2932541    
        93  0.7531468343      0.2510489347      0.7531468343       111.8464294    
        93  0.7531468343      0.2510489347      0.7531468343       114.6338874    
        93  0.7531468343      0.2510489347      0.7531468343       116.7350237    
        93  0.7531468343      0.2510489347      0.7531468343       116.8568788    
        93  0.7531468343      0.2510489347      0.7531468343       117.8571802    
        94  0.5020978845      0.5020978845       1.004195784       105.4738103    
        94  0.5020978845      0.5020978845       1.004195784       106.5602855    
        94  0.5020978845      0.5020978845       1.004195784       107.9345232    
        94  0.5020978845      0.5020978845       1.004195784       109.0935424    
        94  0.5020978845      0.5020978845       1.004195784       109.9562139    
        94  0.5020978845      0.5020978845       1.004195784       110.8473987    
        94  0.5020978845      0.5020978845       1.004195784       112.3675860    
        94  0.5020978845      0.5020978845       1.004195784       113.9994056    
        94  0.5020978845      0.5020978845       1.004195784       116.9507038    
        94  0.5020978845      0.5020978845       1.004195784       118.5615724    
        95   1.757342603     -0.7531468343     -0.2510489347       101.3984504    
        95   1.757342603     -0.7531468343     -0.2510489347       101.8174359    
        95   1.757342603     -0.7531468343     -0.2510489347       103.6504965    
        95   1.757342603     -0.7531468343     -0.2510489347       104.9680713    
        95   1.757342603     -0.7531468343     -0.2510489347       107.7142843    
        95   1.757342603     -0.7531468343     -0.2510489347       108.8590830    
        95   1.757342603     -0.7531468343     -0.2510489347       113.7010223    
        95   1.757342603     -0.7531468343     -0.2510489347       114.7088728    
        95   1.757342603     -0.7531468343     -0.2510489347       115.8641235    
        95   1.757342603     -0.7531468343     -0.2510489347       118.7005176    
        96   1.506293669     -0.5020978996      0.1110223025E-15   102.1471169    
        96   1.506293669     -0.5020978996      0.1110223025E-15   106.4913979    
        96   1.506293669     -0.5020978996      0.1110223025E-15   107.0554637    
        96   1.506293669     -0.5020978996      0.1110223025E-15   109.1325393    
        96   1.506293669     -0.5020978996      0.1110223025E-15   111.4637801    
        96   1.506293669     -0.5020978996      0.1110223025E-15   112.5814053    
        96   1.506293669     -0.5020978996      0.1110223025E-15   114.0902646    
        96   1.506293669     -0.5020978996      0.1110223025E-15   114.2545923    
        96   1.506293669     -0.5020978996      0.1110223025E-15   117.4491313    
        96   1.506293669     -0.5020978996      0.1110223025E-15   119.5913686    
        97   0.000000000       1.004195769      -1.004195769       99.86800212    
        97   0.000000000       1.004195769      -1.004195769       100.5185362    
        97   0.000000000       1.004195769      -1.004195769       102.2151702    
        97   0.000000000       1.004195769      -1.004195769       103.4511201    
        97   0.000000000       1.004195769      -1.004195769       104.3654572    
        97   0.000000000       1.004195769      -1.004195769       106.5569019    
        97   0.000000000       1.004195769      -1.004195769       110.0862020    
        97   0.000000000       1.004195769      -1.004195769       113.2845427    
        97   0.000000000       1.004195769      -1.004195769       115.0376178    
        97   0.000000000       1.004195769      -1.004195769       120.6470369    
        98 -0.2510489498       1.255244719     -0.7531468193       101.3577945    
        98 -0.2510489498       1.255244719     -0.7531468193       102.0390340    
        98 -0.2510489498       1.255244719     -0.7531468193       102.2967435    
        98 -0.2510489498       1.255244719     -0.7531468193       103.7777878    
        98 -0.2510489498       1.255244719     -0.7531468193       107.8688501    
        98 -0.2510489498       1.255244719     -0.7531468193       111.2580583    
        98 -0.2510489498       1.255244719     -0.7531468193       114.2965632    
        98 -0.2510489498       1.255244719     -0.7531468193       115.2838674    
        98 -0.2510489498       1.255244719     -0.7531468193       117.9544682    
        98 -0.2510489498       1.255244719     -0.7531468193       119.6008470    
        99 -0.5020978845       1.506293654     -0.5020978845       100.4138311    
        99 -0.5020978845       1.506293654     -0.5020978845       100.7348282    
        99 -0.5020978845       1.506293654     -0.5020978845       102.1994396    
        99 -0.5020978845       1.506293654     -0.5020978845       103.4036528    
        99 -0.5020978845       1.506293654     -0.5020978845       104.5261813    
        99 -0.5020978845       1.506293654     -0.5020978845       106.6009151    
        99 -0.5020978845       1.506293654     -0.5020978845       110.1038678    
        99 -0.5020978845       1.506293654     -0.5020978845       112.9983615    
        99 -0.5020978845       1.506293654     -0.5020978845       114.9446220    
        99 -0.5020978845       1.506293654     -0.5020978845       121.1915688    
       100 -0.7531468343       1.757342603     -0.2510489347       101.5468015    
       100 -0.7531468343       1.757342603     -0.2510489347       102.4839018    
       100 -0.7531468343       1.757342603     -0.2510489347       104.1104471    
       100 -0.7531468343       1.757342603     -0.2510489347       107.3326543    
       100 -0.7531468343       1.757342603     -0.2510489347       108.4084533    
       100 -0.7531468343       1.757342603     -0.2510489347       111.3284915    
       100 -0.7531468343       1.757342603     -0.2510489347       112.6981822    
       100 -0.7531468343       1.757342603     -0.2510489347       114.6389541    
       100 -0.7531468343       1.757342603     -0.2510489347       116.6812982    
       100 -0.7531468343       1.757342603     -0.2510489347       118.7560354    
       101  0.5020978845      0.5020978845      -1.506293654       99.95712334    
       101  0.5020978845      0.5020978845      -1.506293654       100.7716758    
       101  0.5020978845      0.5020978845      -1.506293654       102.1521369    
       101  0.5020978845      0.5020978845      -1.506293654       102.4987582    
       101  0.5020978845      0.5020978845      -1.506293654       104.4178776    
       101  0.5020978845      0.5020978845      -1.506293654       106.4691348    
       101  0.5020978845      0.5020978845      -1.506293654       110.2728558    
       101  0.5020978845      0.5020978845      -1.506293654       113.1676075    
       101  0.5020978845      0.5020978845      -1.506293654       113.4987661    
       101  0.5020978845      0.5020978845      -1.506293654       115.4017762    
       102  0.2510489498      0.7531468193      -1.255244719       101.4623455    
       102  0.2510489498      0.7531468193      -1.255244719       102.4673497    
       102  0.2510489498      0.7531468193      -1.255244719       104.1033256    
       102  0.2510489498      0.7531468193      -1.255244719       107.6832927    
       102  0.2510489498      0.7531468193      -1.255244719       107.9918093    
       102  0.2510489498      0.7531468193      -1.255244719       112.7507099    
       102  0.2510489498      0.7531468193      -1.255244719       113.3507882    
       102  0.2510489498      0.7531468193      -1.255244719       114.8983878    
       102  0.2510489498      0.7531468193      -1.255244719       116.8109582    
       102  0.2510489498      0.7531468193      -1.255244719       118.7800069    
       103  0.2510489347      0.7531468343     -0.7531468343       98.55801998    
       103  0.2510489347      0.7531468343     -0.7531468343       100.8826656    
       103  0.2510489347      0.7531468343     -0.7531468343       102.7195567    
       103  0.2510489347      0.7531468343     -0.7531468343       106.1265923    
       103  0.2510489347      0.7531468343     -0.7531468343       108.2518426    
       103  0.2510489347      0.7531468343     -0.7531468343       112.4242769    
       103  0.2510489347      0.7531468343     -0.7531468343       114.8350250    
       103  0.2510489347      0.7531468343     -0.7531468343       116.6279594    
       103  0.2510489347      0.7531468343     -0.7531468343       116.8921861    
       103  0.2510489347      0.7531468343     -0.7531468343       117.8730890    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       102.1083639    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       102.6461049    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       104.3503265    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       107.0036932    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       109.1741256    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       109.9781980    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       113.0559347    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       115.2326612    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       115.5570177    
       104 -0.1506293668E-07   1.004195784     -0.5020978845       117.1188841    
       105 -0.2510489498       1.255244719     -0.2510489498       101.6185176    
       105 -0.2510489498       1.255244719     -0.2510489498       103.6609242    
       105 -0.2510489498       1.255244719     -0.2510489498       106.3904660    
       105 -0.2510489498       1.255244719     -0.2510489498       109.1137254    
       105 -0.2510489498       1.255244719     -0.2510489498       109.7157492    
       105 -0.2510489498       1.255244719     -0.2510489498       110.6266298    
       105 -0.2510489498       1.255244719     -0.2510489498       112.5263438    
       105 -0.2510489498       1.255244719     -0.2510489498       116.5102254    
       105 -0.2510489498       1.255244719     -0.2510489498       117.9543128    
       105 -0.2510489498       1.255244719     -0.2510489498       118.5098140    
       106 -0.5020978996       1.506293669      0.1110223025E-15   102.3192147    
       106 -0.5020978996       1.506293669      0.1110223025E-15   106.4665918    
       106 -0.5020978996       1.506293669      0.1110223025E-15   107.0300755    
       106 -0.5020978996       1.506293669      0.1110223025E-15   108.7527644    
       106 -0.5020978996       1.506293669      0.1110223025E-15   111.0192893    
       106 -0.5020978996       1.506293669      0.1110223025E-15   112.5892073    
       106 -0.5020978996       1.506293669      0.1110223025E-15   114.0480446    
       106 -0.5020978996       1.506293669      0.1110223025E-15   114.2408884    
       106 -0.5020978996       1.506293669      0.1110223025E-15   117.4519608    
       106 -0.5020978996       1.506293669      0.1110223025E-15   119.6183696    
       107  0.7531468193      0.2510489498      -1.255244719       101.3946998    
       107  0.7531468193      0.2510489498      -1.255244719       101.5622745    
       107  0.7531468193      0.2510489498      -1.255244719       103.2247529    
       107  0.7531468193      0.2510489498      -1.255244719       104.0169790    
       107  0.7531468193      0.2510489498      -1.255244719       107.8851159    
       107  0.7531468193      0.2510489498      -1.255244719       109.4640176    
       107  0.7531468193      0.2510489498      -1.255244719       113.3526336    
       107  0.7531468193      0.2510489498      -1.255244719       114.8670400    
       107  0.7531468193      0.2510489498      -1.255244719       115.6840900    
       107  0.7531468193      0.2510489498      -1.255244719       118.6722691    
       108  0.5020978845      0.5020978845      -1.004195784       105.5261811    
       108  0.5020978845      0.5020978845      -1.004195784       106.7023559    
       108  0.5020978845      0.5020978845      -1.004195784       107.8467154    
       108  0.5020978845      0.5020978845      -1.004195784       108.7853853    
       108  0.5020978845      0.5020978845      -1.004195784       109.8093914    
       108  0.5020978845      0.5020978845      -1.004195784       110.8659457    
       108  0.5020978845      0.5020978845      -1.004195784       113.5107134    
       108  0.5020978845      0.5020978845      -1.004195784       114.1730061    
       108  0.5020978845      0.5020978845      -1.004195784       116.9818323    
       108  0.5020978845      0.5020978845      -1.004195784       118.5361757    
       109  0.7531468343      0.7531468343     -0.7531468343       98.37573311    
       109  0.7531468343      0.7531468343     -0.7531468343       99.26847308    
       109  0.7531468343      0.7531468343     -0.7531468343       108.9636471    
       109  0.7531468343      0.7531468343     -0.7531468343       109.1052353    
       109  0.7531468343      0.7531468343     -0.7531468343       110.2635857    
       109  0.7531468343      0.7531468343     -0.7531468343       110.6060549    
       109  0.7531468343      0.7531468343     -0.7531468343       111.0638140    
       109  0.7531468343      0.7531468343     -0.7531468343       111.1838246    
       109  0.7531468343      0.7531468343     -0.7531468343       114.5686397    
       109  0.7531468343      0.7531468343     -0.7531468343       114.9921897    
       110  0.5020978845       1.004195784     -0.5020978845       105.6581433    
       110  0.5020978845       1.004195784     -0.5020978845       106.6477733    
       110  0.5020978845       1.004195784     -0.5020978845       108.1761540    
       110  0.5020978845       1.004195784     -0.5020978845       108.5981063    
       110  0.5020978845       1.004195784     -0.5020978845       108.8807617    
       110  0.5020978845       1.004195784     -0.5020978845       109.9096207    
       110  0.5020978845       1.004195784     -0.5020978845       110.8717981    
       110  0.5020978845       1.004195784     -0.5020978845       113.0776788    
       110  0.5020978845       1.004195784     -0.5020978845       116.9124276    
       110  0.5020978845       1.004195784     -0.5020978845       118.5021744    
       111  0.2510489498       1.255244719     -0.2510489498       101.4758534    
       111  0.2510489498       1.255244719     -0.2510489498       104.0944354    
       111  0.2510489498       1.255244719     -0.2510489498       106.2637251    
       111  0.2510489498       1.255244719     -0.2510489498       109.2951854    
       111  0.2510489498       1.255244719     -0.2510489498       110.5175421    
       111  0.2510489498       1.255244719     -0.2510489498       111.7708621    
       111  0.2510489498       1.255244719     -0.2510489498       115.4434908    
       111  0.2510489498       1.255244719     -0.2510489498       115.7378020    
       111  0.2510489498       1.255244719     -0.2510489498       117.0222032    
       111  0.2510489498       1.255244719     -0.2510489498       118.5271585    
       112   0.000000000       1.506293669       0.000000000       107.6635721    
       112   0.000000000       1.506293669       0.000000000       107.7727728    
       112   0.000000000       1.506293669       0.000000000       108.9036379    
       112   0.000000000       1.506293669       0.000000000       109.2774227    
       112   0.000000000       1.506293669       0.000000000       109.9664825    
       112   0.000000000       1.506293669       0.000000000       110.0344777    
       112   0.000000000       1.506293669       0.000000000       111.3357767    
       112   0.000000000       1.506293669       0.000000000       111.4010870    
       112   0.000000000       1.506293669       0.000000000       113.7081437    
       112   0.000000000       1.506293669       0.000000000       113.7240744    
       113   1.255244719      0.2510489498      -1.255244719       101.3406219    
       113   1.255244719      0.2510489498      -1.255244719       104.2850896    
       113   1.255244719      0.2510489498      -1.255244719       106.3118529    
       113   1.255244719      0.2510489498      -1.255244719       109.0717564    
       113   1.255244719      0.2510489498      -1.255244719       111.0334693    
       113   1.255244719      0.2510489498      -1.255244719       111.8953192    
       113   1.255244719      0.2510489498      -1.255244719       115.7384282    
       113   1.255244719      0.2510489498      -1.255244719       116.0440582    
       113   1.255244719      0.2510489498      -1.255244719       118.1705443    
       113   1.255244719      0.2510489498      -1.255244719       118.5183777    
       114   1.004195784      0.5020978845      -1.004195784       102.2739721    
       114   1.004195784      0.5020978845      -1.004195784       105.6824610    
       114   1.004195784      0.5020978845      -1.004195784       106.6348867    
       114   1.004195784      0.5020978845      -1.004195784       107.8550307    
       114   1.004195784      0.5020978845      -1.004195784       109.4308930    
       114   1.004195784      0.5020978845      -1.004195784       109.9543826    
       114   1.004195784      0.5020978845      -1.004195784       113.4150965    
       114   1.004195784      0.5020978845      -1.004195784       114.2290329    
       114   1.004195784      0.5020978845      -1.004195784       114.6268214    
       114   1.004195784      0.5020978845      -1.004195784       118.5547532    
       115   1.004195784      0.5020978845     -0.5020978845       102.1545976    
       115   1.004195784      0.5020978845     -0.5020978845       105.6678469    
       115   1.004195784      0.5020978845     -0.5020978845       106.6484058    
       115   1.004195784      0.5020978845     -0.5020978845       107.8542098    
       115   1.004195784      0.5020978845     -0.5020978845       109.4288862    
       115   1.004195784      0.5020978845     -0.5020978845       110.0052520    
       115   1.004195784      0.5020978845     -0.5020978845       113.4819715    
       115   1.004195784      0.5020978845     -0.5020978845       114.3094865    
       115   1.004195784      0.5020978845     -0.5020978845       114.6083758    
       115   1.004195784      0.5020978845     -0.5020978845       118.5535635    
       116  0.7531468343      0.7531468343     -0.2510489347       98.89379245    
       116  0.7531468343      0.7531468343     -0.2510489347       100.8757308    
       116  0.7531468343      0.7531468343     -0.2510489347       103.1475712    
       116  0.7531468343      0.7531468343     -0.2510489347       104.3488578    
       116  0.7531468343      0.7531468343     -0.2510489347       108.1622418    
       116  0.7531468343      0.7531468343     -0.2510489347       109.3325355    
       116  0.7531468343      0.7531468343     -0.2510489347       112.9045389    
       116  0.7531468343      0.7531468343     -0.2510489347       114.8283066    
       116  0.7531468343      0.7531468343     -0.2510489347       117.2906260    
       116  0.7531468343      0.7531468343     -0.2510489347       117.8964981    
       117  0.5020978996       1.004195769       0.000000000       102.3769996    
       117  0.5020978996       1.004195769       0.000000000       102.4883350    
       117  0.5020978996       1.004195769       0.000000000       104.7284732    
       117  0.5020978996       1.004195769       0.000000000       107.0004083    
       117  0.5020978996       1.004195769       0.000000000       108.5569935    
       117  0.5020978996       1.004195769       0.000000000       110.6230321    
       117  0.5020978996       1.004195769       0.000000000       112.0965487    
       117  0.5020978996       1.004195769       0.000000000       115.3741461    
       117  0.5020978996       1.004195769       0.000000000       115.5624981    
       117  0.5020978996       1.004195769       0.000000000       117.0486469    
       118  0.2510489498       1.255244719      0.2510489498       101.2785293    
       118  0.2510489498       1.255244719      0.2510489498       103.8951506    
       118  0.2510489498       1.255244719      0.2510489498       106.3637285    
       118  0.2510489498       1.255244719      0.2510489498       109.5011450    
       118  0.2510489498       1.255244719      0.2510489498       111.1371870    
       118  0.2510489498       1.255244719      0.2510489498       111.9768045    
       118  0.2510489498       1.255244719      0.2510489498       115.6851330    
       118  0.2510489498       1.255244719      0.2510489498       116.2474241    
       118  0.2510489498       1.255244719      0.2510489498       117.8734672    
       118  0.2510489498       1.255244719      0.2510489498       118.9686202    
       119   1.506293669       0.000000000      -1.004195769       101.1107255    
       119   1.506293669       0.000000000      -1.004195769       106.3110660    
       119   1.506293669       0.000000000      -1.004195769       107.5305864    
       119   1.506293669       0.000000000      -1.004195769       109.5413292    
       119   1.506293669       0.000000000      -1.004195769       110.8600016    
       119   1.506293669       0.000000000      -1.004195769       113.2578898    
       119   1.506293669       0.000000000      -1.004195769       114.1608279    
       119   1.506293669       0.000000000      -1.004195769       114.3508979    
       119   1.506293669       0.000000000      -1.004195769       117.4235242    
       119   1.506293669       0.000000000      -1.004195769       119.6946094    
       120   1.255244734      0.2510489347     -0.7531468343       101.6754206    
       120   1.255244734      0.2510489347     -0.7531468343       102.0538648    
       120   1.255244734      0.2510489347     -0.7531468343       104.2927012    
       120   1.255244734      0.2510489347     -0.7531468343       105.9551359    
       120   1.255244734      0.2510489347     -0.7531468343       108.4325831    
       120   1.255244734      0.2510489347     -0.7531468343       109.0772328    
       120   1.255244734      0.2510489347     -0.7531468343       113.3381134    
       120   1.255244734      0.2510489347     -0.7531468343       114.2309284    
       120   1.255244734      0.2510489347     -0.7531468343       116.3973658    
       120   1.255244734      0.2510489347     -0.7531468343       118.6988581    
       121   1.255244719      0.2510489498     -0.2510489498       101.3472219    
       121   1.255244719      0.2510489498     -0.2510489498       104.4876994    
       121   1.255244719      0.2510489498     -0.2510489498       106.3227192    
       121   1.255244719      0.2510489498     -0.2510489498       109.0577241    
       121   1.255244719      0.2510489498     -0.2510489498       111.0455505    
       121   1.255244719      0.2510489498     -0.2510489498       111.9106691    
       121   1.255244719      0.2510489498     -0.2510489498       115.7901794    
       121   1.255244719      0.2510489498     -0.2510489498       116.1032289    
       121   1.255244719      0.2510489498     -0.2510489498       118.2190426    
       121   1.255244719      0.2510489498     -0.2510489498       118.4961554    
       122   1.004195769      0.5020978996       0.000000000       102.3185286    
       122   1.004195769      0.5020978996       0.000000000       102.5734153    
       122   1.004195769      0.5020978996       0.000000000       104.9650102    
       122   1.004195769      0.5020978996       0.000000000       107.0141144    
       122   1.004195769      0.5020978996       0.000000000       108.4893157    
       122   1.004195769      0.5020978996       0.000000000       110.6964736    
       122   1.004195769      0.5020978996       0.000000000       112.1179791    
       122   1.004195769      0.5020978996       0.000000000       115.3520062    
       122   1.004195769      0.5020978996       0.000000000       115.5570541    
       122   1.004195769      0.5020978996       0.000000000       117.0548858    
       123  0.7531468343      0.7531468343      0.2510489347       99.00413968    
       123  0.7531468343      0.7531468343      0.2510489347       100.8415810    
       123  0.7531468343      0.7531468343      0.2510489347       103.3354900    
       123  0.7531468343      0.7531468343      0.2510489347       104.3292819    
       123  0.7531468343      0.7531468343      0.2510489347       108.0404252    
       123  0.7531468343      0.7531468343      0.2510489347       108.8632476    
       123  0.7531468343      0.7531468343      0.2510489347       112.9266258    
       123  0.7531468343      0.7531468343      0.2510489347       114.8040913    
       123  0.7531468343      0.7531468343      0.2510489347       117.3237099    
       123  0.7531468343      0.7531468343      0.2510489347       117.9074760    
       124  0.5020978845       1.004195784      0.5020978845       101.4335529    
       124  0.5020978845       1.004195784      0.5020978845       105.5738466    
       124  0.5020978845       1.004195784      0.5020978845       106.6991383    
       124  0.5020978845       1.004195784      0.5020978845       107.9988078    
       124  0.5020978845       1.004195784      0.5020978845       109.4591867    
       124  0.5020978845       1.004195784      0.5020978845       109.8822160    
       124  0.5020978845       1.004195784      0.5020978845       113.6389595    
       124  0.5020978845       1.004195784      0.5020978845       113.9276450    
       124  0.5020978845       1.004195784      0.5020978845       114.9072032    
       124  0.5020978845       1.004195784      0.5020978845       118.5599324    
       125   1.757342603     -0.2510489347     -0.7531468343       101.6570333    
       125   1.757342603     -0.2510489347     -0.7531468343       102.0138168    
       125   1.757342603     -0.2510489347     -0.7531468343       102.9606719    
       125   1.757342603     -0.2510489347     -0.7531468343       104.2907094    
       125   1.757342603     -0.2510489347     -0.7531468343       108.2754126    
       125   1.757342603     -0.2510489347     -0.7531468343       108.5411040    
       125   1.757342603     -0.2510489347     -0.7531468343       113.2646222    
       125   1.757342603     -0.2510489347     -0.7531468343       114.2704207    
       125   1.757342603     -0.2510489347     -0.7531468343       116.7648377    
       125   1.757342603     -0.2510489347     -0.7531468343       118.6648077    
       126   1.506293669       0.000000000     -0.5020978996       101.1219458    
       126   1.506293669       0.000000000     -0.5020978996       106.3063919    
       126   1.506293669       0.000000000     -0.5020978996       107.5279288    
       126   1.506293669       0.000000000     -0.5020978996       109.5393207    
       126   1.506293669       0.000000000     -0.5020978996       110.8441794    
       126   1.506293669       0.000000000     -0.5020978996       113.2670985    
       126   1.506293669       0.000000000     -0.5020978996       114.1576591    
       126   1.506293669       0.000000000     -0.5020978996       114.3511115    
       126   1.506293669       0.000000000     -0.5020978996       117.4264628    
       126   1.506293669       0.000000000     -0.5020978996       119.7038226    
       127   1.506293669       0.000000000       0.000000000       107.6676914    
       127   1.506293669       0.000000000       0.000000000       107.7723416    
       127   1.506293669       0.000000000       0.000000000       108.8976195    
       127   1.506293669       0.000000000       0.000000000       109.2854715    
       127   1.506293669       0.000000000       0.000000000       109.9669834    
       127   1.506293669       0.000000000       0.000000000       110.0342053    
       127   1.506293669       0.000000000       0.000000000       111.3460992    
       127   1.506293669       0.000000000       0.000000000       111.3934455    
       127   1.506293669       0.000000000       0.000000000       113.7053114    
       127   1.506293669       0.000000000       0.000000000       113.7247678    
       128   1.255244719      0.2510489498      0.2510489498       101.5323136    
       128   1.255244719      0.2510489498      0.2510489498       104.2046606    
       128   1.255244719      0.2510489498      0.2510489498       106.2755260    
       128   1.255244719      0.2510489498      0.2510489498       109.2626468    
       128   1.255244719      0.2510489498      0.2510489498       110.3557456    
       128   1.255244719      0.2510489498      0.2510489498       111.8101889    
       128   1.255244719      0.2510489498      0.2510489498       114.8496494    
       128   1.255244719      0.2510489498      0.2510489498       115.7142501    
       128   1.255244719      0.2510489498      0.2510489498       117.3184993    
       128   1.255244719      0.2510489498      0.2510489498       118.4086207    
       129   1.004195784      0.5020978845      0.5020978845       105.6768594    
       129   1.004195784      0.5020978845      0.5020978845       106.6820991    
       129   1.004195784      0.5020978845      0.5020978845       107.8296683    
       129   1.004195784      0.5020978845      0.5020978845       108.3270101    
       129   1.004195784      0.5020978845      0.5020978845       108.8492081    
       129   1.004195784      0.5020978845      0.5020978845       109.6158309    
       129   1.004195784      0.5020978845      0.5020978845       110.8215562    
       129   1.004195784      0.5020978845      0.5020978845       112.9745799    
       129   1.004195784      0.5020978845      0.5020978845       116.9391988    
       129   1.004195784      0.5020978845      0.5020978845       118.5428617    
       130  0.7531468343      0.7531468343      0.7531468343       98.48513258    
       130  0.7531468343      0.7531468343      0.7531468343       99.28525204    
       130  0.7531468343      0.7531468343      0.7531468343       108.8361995    
       130  0.7531468343      0.7531468343      0.7531468343       109.1364832    
       130  0.7531468343      0.7531468343      0.7531468343       110.2610847    
       130  0.7531468343      0.7531468343      0.7531468343       110.6136127    
       130  0.7531468343      0.7531468343      0.7531468343       111.0508972    
       130  0.7531468343      0.7531468343      0.7531468343       111.1994591    
       130  0.7531468343      0.7531468343      0.7531468343       114.3513034    
       130  0.7531468343      0.7531468343      0.7531468343       114.9266576    
       131   2.008391553     -0.5020978845     -0.5020978845       101.1944157    
       131   2.008391553     -0.5020978845     -0.5020978845       105.5403999    
       131   2.008391553     -0.5020978845     -0.5020978845       106.7296420    
       131   2.008391553     -0.5020978845     -0.5020978845       108.0039623    
       131   2.008391553     -0.5020978845     -0.5020978845       109.4739233    
       131   2.008391553     -0.5020978845     -0.5020978845       109.8917402    
       131   2.008391553     -0.5020978845     -0.5020978845       113.5927749    
       131   2.008391553     -0.5020978845     -0.5020978845       113.9418502    
       131   2.008391553     -0.5020978845     -0.5020978845       114.9135458    
       131   2.008391553     -0.5020978845     -0.5020978845       118.5628504    
       132   1.757342618     -0.2510489498     -0.2510489498       101.2938483    
       132   1.757342618     -0.2510489498     -0.2510489498       103.9851121    
       132   1.757342618     -0.2510489498     -0.2510489498       106.3814326    
       132   1.757342618     -0.2510489498     -0.2510489498       109.4786341    
       132   1.757342618     -0.2510489498     -0.2510489498       111.1329446    
       132   1.757342618     -0.2510489498     -0.2510489498       112.0028978    
       132   1.757342618     -0.2510489498     -0.2510489498       115.7089939    
       132   1.757342618     -0.2510489498     -0.2510489498       116.2936268    
       132   1.757342618     -0.2510489498     -0.2510489498       117.9085755    
